"","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","49","5","50","51","52","53","54","55","56","57","58","59","6","7","8","9"
"ENST00000544868",-2.103530298818,-2.0215550238059,-2.10353029881801,-2.10353029881801,-2.10353029881801,-2.10353029832977,-1.9698232303874,-2.0215550238059,-2.10353029881801,-2.0215550238059,-2.0215550238059,-2.10353029881801,4.36586430100689,2.19742837893285,-2.0215550238059,-2.0215550238059,6.52427725990812,6.43052821404227,3.68866715202545,5.22016722455408,8.34470550799116,5.01200397041185,-2.10353029881801,8.70684894990373,5.14973954082263,-2.10353029881801,7.99049840363401,-2.10353029881801,-1.85591148663366,-1.85591148663366,-1.85591148663366,-2.0215550238059,6.83407193030089,-2.10353029881801,-1.85591148663366,-2.0215550238059,-2.10353029881801,-2.10353029881801,-2.10353029881801,-1.85591148663366,-2.10353029881801,7.68830200810592,-2.0215550238059,5.3030783983297,-2.10353029881801,-2.0215550238059,-2.0215550238059,-2.10353029881801,-1.85591148663366,-2.02064360082297,-2.0215550238059,-2.0215550238059,-1.85591148663366,-2.10353029881801,-2.10353029881801,-2.10353029881801,-2.10353029881801,6.0835478806611,-2.10353029881801
"ENST00000467871",-4.18751326909318,-3.96127157834129,-4.18751326909319,-0.142274427946818,0.0841873215132787,-4.18751326909319,-3.96127157834129,-3.96127157834129,-4.18751326909319,-3.96127157834129,-1.12982166231176,-4.18751326909319,6.23823136040464,4.06986259021879,4.8924850333979,-2.7618828793562,-3.96127157834129,3.54984850688397,1.86648556926267,4.55859436196006,-3.96127157834129,3.29127767120579,-4.18751326909319,-4.18751326909319,3.74201998272817,2.1880749450669,4.41552811888001,-4.18751326909319,-1.46819738623035,-3.75753176719429,-4.52796767447615,-3.96127157834129,2.31785367488991,1.88848757274234,-4.52794520569411,2.92001963481331,1.57717913183467,2.7035756218537,3.2830509007561,2.7486250316535,-2.05519009289412,3.20876060512317,3.50767437829236,3.10444503838281,-4.18751326909319,-3.96127157834129,3.2991586357622,3.3882780158889,2.15234207218876,3.2839283173262,2.46371833764698,-0.701706671454916,3.06746928624666,2.14693890737005,2.00242817462129,-4.18751326909319,2.40587399498261,1.8145904775713,2.45682981375194
"ENST00000384793",3.66152000176725,1.97760564038281,-2.53084471702489,-2.53077394481492,3.27786364981966,-2.53084471702489,-4.47555174867996,-4.47555174867996,-2.53084471702489,1.75352936282357,2.99965422354932,-2.53084471702489,2.67186244148291,-4.47555174867996,-4.47555174867996,-4.47555174867996,2.28371847036088,5.07902259711553,1.88020181428712,-2.53084471702489,2.82314235555888,-2.53084471702489,2.70344954853043,-2.5303644114962,-4.47555174867996,-2.53084471702489,-2.53084471702489,-2.53084471702489,-4.41000046257123,1.91753610042797,2.36643752645759,1.96762841465025,4.59931930384115,4.94143774478061,1.73969366779113,1.85294623363842,3.88338570311282,-2.53084471702489,-2.53084471702489,2.1968009000254,-2.53084471702489,1.8647459983861,2.63271560008352,3.1447871946255,-2.53084466543787,1.82262290803189,1.2785955538165,5.20826714641433,-4.41000046257123,3.12641367252177,2.25822554957188,-4.47555174867996,-4.41000046257123,-2.53084471702489,3.64548008899929,-2.53084471702489,3.35318383258337,5.2017241601579,-2.53084471702489
"ENST00000541782",3.55778143604668,4.83790597526008,-2.33000711543685,-0.250062367310075,-2.3300059314954,-2.3299643937353,-2.83286848310326,-2.84101663063206,-2.33000711543685,3.17223796639386,-2.84101663063206,-2.33000677905066,4.3987249317724,5.53913791455145,5.02412716804028,-2.84101663063206,5.32170530114387,6.29364500796279,5.83243058821525,6.24657639424813,-2.84101663063206,6.15302452591981,4.09819714777456,4.93428204023461,-2.84101663063206,-2.33000711543685,-2.33000711543685,2.54882104698954,-0.329888268848421,-0.329888268848421,2.63910615078737,-2.84101663063206,-2.33000711543685,-2.33000711543685,-0.329888268848421,-2.84101663063206,-2.33000711543685,-2.33000711543685,-2.33000711543685,-0.329888268848421,-2.33000711543685,-0.329888268848421,-2.84101663063206,-0.329888268848421,3.28628624783031,2.79879820531079,-2.84101663063206,1.87251803261348,-0.329888268848421,-2.84101663063206,-2.84101663063206,-2.84101663063206,-0.329888268848421,-2.33000711543685,-2.33000711543685,3.19901432352431,-2.33000711543685,-2.33000711543685,-2.33000711543685
"ENST00000517140",1.27746558916934,3.4456412955303,0.911936071174936,-0.704804413830139,-4.31691334379073,1.21793660841299,3.02330051670562,-3.20759414337668,1.28047714592106,2.88469039145453,3.78279677630222,1.68001959633356,-3.20759414337668,-3.20759414337668,-3.20759414337668,-3.20759414337668,2.52491222803185,-4.31691334379073,-3.20759414337668,2.271483509468,-3.20759414337668,3.36898400212718,-4.31691334379073,0.0348143627112095,2.22189437743584,2.07152334073779,3.95509417708456,0.364148060896742,4.96520682210747,2.58588758438553,-1.76647165081004,3.7921102697707,2.48559717561427,1.91821257574225,-2.86524815843074,0.845667844779524,1.98316275874415,-4.31691334379073,-4.31691334379073,-2.86524815843074,2.83304013278411,-2.86524815843074,3.75180242234216,4.02625678610381,-4.31691334379073,2.81138164948163,2.9917436619324,3.56090066171733,1.6501130919362,-3.20759414337668,-3.20759414337668,-3.20759414337668,-2.86524815843074,-4.31691334379073,-4.31691334379073,-4.31691334379073,2.23951866614958,3.3317780837944,2.77093198936322
"ENST00000506581",2.45784983458683,-1.98016801441757,2.94328007402147,-3.28028224756959,-1.47236368220219,2.67109973225258,3.38698960166814,-0.222364008931011,-3.28028224756959,-1.98016801441757,3.61295551017509,2.44358147578964,-1.98016801441757,-1.98016801441757,-1.98016801441757,5.15872696371616,-1.98016801441757,3.11147875082835,-0.61382193018647,3.58589515003485,-1.96556413261388,3.78626532368595,2.79394515883171,3.43697516369395,4.89868941654073,-3.28028224756959,3.3259349736245,-3.28028224756959,-2.5257212262043,-2.5257212262043,-2.5257212262043,-1.98016801441757,3.59539980170418,-3.28028224756959,4.00067353849922,5.01588893668243,-3.28028224756959,-3.28028224756959,2.83678230402005,-2.5257212262043,-3.28028224756959,3.98451447918899,4.4905158159596,0.903088256136999,-1.89976350290912,-1.98016801441757,-1.98016801441757,-1.45602051399056,-2.5257212262043,-1.98016801441757,-1.98016801441757,-1.98016801441757,3.74032985719632,-3.28028224756959,-3.28028224756959,-3.28028224756959,3.85448841570903,-3.28028224756959,3.34855851115388
"ENST00000602813",-1.39363746643482,-1.58678279592117,4.61317048197941,4.75563973272921,-1.39363746643482,-1.39363746643482,-1.58678279592117,-1.58678279592117,-1.39363746643482,-1.14625195886885,4.83841125111209,-1.39363746643482,-1.58678279592117,-1.58678279592117,-1.58678279592117,-1.58678279592117,4.89110766597153,2.48455892436063,6.0759932847685,-1.37961898026019,6.68435055925849,4.40548818525314,-1.39363746643482,3.76294467751264,-1.58678279592117,-1.39363746643482,7.89108447746295,-1.39363746643482,-2.43724154891474,-2.43724154891474,2.77062300174558,-1.58678279592117,-1.39363746643482,-1.39363746643482,-2.43724154891474,-1.58678279592117,-1.39363746643482,-1.39363746643482,-1.39363746643482,-2.43724154891474,-1.39363746643482,6.43648409362996,-1.58678279592117,5.41634219811293,-1.3936360233719,2.45813113657583,-1.58678279592117,-1.39363746643482,-2.43724154891474,-1.58678279592117,-1.58678279592117,-1.58678279592117,-2.43724154891474,-1.39363746643482,2.73311785303057,-1.39363746643482,-1.39363746643482,-1.39363746643482,-1.39363746643482
"ENST00000455268",-1.96808991511253,-2.73065434112418,-1.96808991511252,-1.96808991511253,-1.96808991511253,-1.96808991511253,-2.73065434112419,-2.73065434112419,-1.96808991511253,-1.01534224088596,-2.73065434112419,-1.96808991511253,3.06456410498956,3.12406580268446,5.27393685442638,3.94553975242039,-2.73065434112419,4.43174226632965,1.27686303776509,5.08971368456267,3.65590455956064,-1.96806704553163,-1.96808991511253,4.12495984262055,0.171193407572222,3.70958129293838,1.56756235201807,-1.96808991511253,-2.19779178640188,-2.19779178640188,-2.19779178640188,-2.73065434112419,2.69256760562815,-1.96808991511253,4.54883004908666,-2.73065434112419,-1.96808991511253,-1.96808991511253,-1.96808991511253,2.99460468998175,-0.207471555403729,5.6432322862823,0.488367915078032,-2.1977080933413,-1.96808991511253,-2.73065434112419,-2.73065434112419,3.76427619522595,-2.19779178640188,1.39726065662211,0.0853896915159567,3.10814552836878,-2.19779178640188,1.22234331243835,5.04898211149111,-1.96808991511253,-1.96808991511253,3.98133849459545,-1.96808991511253
"ENST00000390698",-0.428769686027689,-5.01221297716662,-3.57201321062546,-3.57201321062547,-3.57201321062547,-3.57201321062547,-1.25698998230531,0.316412750507817,3.49185855331987,-5.01221297716663,2.92026414275966,-3.57201321062547,2.04730475410028,2.2872102596123,0.985652857012922,2.38698731310318,-5.01221297716663,3.117631485361,-1.50117335355876,-3.57201321062547,1.29448904138045,-3.57201321062547,-3.57201321062547,-3.57201321062547,1.97588580594015,2.34091266311615,2.64645398941105,-1.78700291401931,0.44599709710567,0.404273087895323,-4.57266386725199,2.72844584623189,1.85481332148297,3.16413402624869,1.00789409190088,0.600264348934348,2.34691970182967,1.80478068807628,3.12655695306054,0.0294992045852237,2.98650786127569,1.36821286848098,1.63864040687813,-0.292394510195572,-3.57201321062547,-5.01221297716663,1.19548536848112,-3.57201321062547,0.738922904207427,1.99388787638393,0.677972394192208,-0.241887920987825,0.870259123272058,1.14721909324196,3.17391665204802,0.212676024816572,2.93995519072165,3.43272414509551,3.72085756782149
